Qx, Qy, Qz, Qw, x, y, z, q7
0.699261,0.313294,0.355245,0.535427,0.658972,-0.662335,0.654161,1.87169
0.698793,0.313775,0.356639,0.534829,0.660768,-0.660483,0.654572,1.87273
0.698315,0.314273,0.358115,0.534175,0.662649,-0.658528,0.654988,1.87382
0.697834,0.314769,0.359681,0.533458,0.66462,-0.656471,0.655399,1.87489
0.697354,0.315286,0.361328,0.532668,0.666685,-0.654304,0.655797,1.87595
0.696875,0.315809,0.363061,0.531805,0.668842,-0.652028,0.656179,1.87699
0.696389,0.316358,0.364867,0.530878,0.671086,-0.649644,0.656544,1.87807
0.695894,0.316952,0.366716,0.529898,0.673411,-0.647155,0.656892,1.87911
0.695377,0.317607,0.368584,0.528888,0.675801,-0.644567,0.657224,1.88016
0.694829,0.318347,0.37044,0.527866,0.678249,-0.641886,0.65754,1.88119
0.694243,0.3192,0.372242,0.526854,0.68074,-0.639121,0.657839,1.88219
0.693606,0.320176,0.373969,0.525876,0.683262,-0.636281,0.658118,1.88318
0.69292,0.321274,0.375616,0.524936,0.685802,-0.633376,0.658383,1.88416
0.692182,0.322501,0.377162,0.524048,0.68835,-0.63042,0.658632,1.88513
0.691402,0.323825,0.378626,0.523205,0.690894,-0.627425,0.658865,1.88607
0.690584,0.325251,0.37999,0.52241,0.693425,-0.624406,0.659086,1.88698
0.689734,0.32676,0.381269,0.52166,0.695938,-0.621375,0.659295,1.88787
0.688868,0.328335,0.382456,0.520946,0.698422,-0.618342,0.65949,1.88866
0.687973,0.329979,0.383551,0.520284,0.700877,-0.615321,0.659677,1.88947
0.68706,0.331676,0.384554,0.519671,0.703294,-0.612319,0.659855,1.89027
0.686126,0.333425,0.385464,0.519111,0.705671,-0.609344,0.66003,1.89112
0.685176,0.335204,0.386298,0.5186,0.708004,-0.606405,0.660205,1.89203
0.684225,0.336994,0.387056,0.51813,0.710291,-0.603507,0.660379,1.89292
0.683282,0.338767,0.387775,0.517681,0.712534,-0.600658,0.660557,1.89385
0.682349,0.340531,0.388441,0.517254,0.714732,-0.597858,0.660738,1.89476
0.681435,0.342252,0.38909,0.516836,0.716887,-0.595107,0.660923,1.89568
0.680547,0.34393,0.389726,0.516412,0.719002,-0.592402,0.661108,1.89656
0.679682,0.345565,0.390346,0.515991,0.72108,-0.589738,0.661291,1.89737
0.678843,0.347155,0.390963,0.515561,0.723126,-0.587106,0.661468,1.89811
0.678028,0.348701,0.39159,0.515114,0.725147,-0.584496,0.661639,1.89879
0.677237,0.350206,0.392239,0.51464,0.72715,-0.581894,0.661803,1.89941
0.676464,0.351673,0.39292,0.514137,0.729138,-0.579292,0.661962,1.89996
0.675704,0.353117,0.393629,0.513603,0.731119,-0.576671,0.662118,1.90045
0.674951,0.354547,0.394368,0.513041,0.733095,-0.574028,0.662273,1.90086
0.674185,0.355996,0.395135,0.512454,0.73507,-0.571346,0.66243,1.90134
0.673408,0.357457,0.395929,0.511847,0.737043,-0.56862,0.662596,1.90177
0.672607,0.358943,0.396757,0.511217,0.739018,-0.565843,0.662774,1.90221
0.671774,0.360451,0.397636,0.510568,0.740992,-0.56301,0.662971,1.90276
0.670911,0.36198,0.398567,0.509895,0.742965,-0.560119,0.663188,1.90336
0.670023,0.363518,0.399559,0.509192,0.744935,-0.557173,0.663425,1.90399
